GeneSymbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	contrast	direction	logFC_ave	power	TF
ARHGAP1	-0.5496498385250197	7.698129663442629	-4.899826772720061	1.8969343165605023e-5	0.005666324950696756	2.8181488114150675	T3d	-1	-0.5496498385250197	0.9999128386288642	0
TCTEX1D1	0.5492484614906488	5.056165066537875	4.898364136200578	1.9055238708084206e-5	0.005675420477512853	2.8140084237976097	T3d	1	0.5492484614906488	0.9614440316405664	0
VPS41	-0.5410425777700612	7.650503621021113	-4.895215722690835	1.9241442946854472e-5	0.005709268828464811	2.805096651363977	T3d	-1	-0.5410425777700612	0.9999949147565808	0
PLEK2	0.8556635470200451	8.710067537564369	4.894833163507387	1.9264190755866022e-5	0.005709268828464811	2.804013856523106	T3d	1	0.7281014874280616	0.9900189633661362	0
POU2F1	0.6591863404586888	9.360332491490016	4.892719407733032	1.9390360162121903e-5	0.0057208529074725045	2.79803132788828	T3d	1	0.6591863404586888	NA	1
PLA2G6	0.5789960121139277	7.86498069741009	4.89121132198268	1.9480877071356805e-5	0.00573040175631535	2.7937632683026	T3d	1	0.5789960121139277	0.9827831478773311	0
DOK5	-0.8152260366008974	8.129172310939554	-4.889972208784458	1.9555562945349477e-5	0.0057437981632209485	2.7902565894245566	T3d	-1	-0.8152260366008974	0.9228260944041432	0
CAMK2D	0.5151960211697659	10.56508619910879	4.888031546508852	1.9673103789829683e-5	0.005769723195408919	2.784764818139898	T3d	1	0.589422195632201	0.9999412394928584	0
AQP9	-0.5255930607004871	6.025120498110108	-4.879653219980013	2.0188637084845928e-5	0.005851260810632021	2.7610594784239435	T3d	-1	-0.5310914374882665	0.9999596059342823	0
A2M	-0.6816991255986071	7.679465616410463	-4.875600336765593	2.0442795234994614e-5	0.00589027464341181	2.7495947522582025	T3d	-1	-0.617052946361014	0.9754108546844416	0
SLC24A4	-0.5106757372552098	6.966440649144846	-4.867794524082514	2.0941258168748215e-5	0.005972774131591278	2.727518180331094	T3d	-1	-0.5106757372552098	0.9805220170209056	0
BRD7	-0.7126365300077966	7.240622610584108	-4.865760693020008	2.1073097945607662e-5	0.005993030931474951	2.7217670071462194	T3d	-1	-0.7514571121732962	0.9999900878049887	1
EXOSC8	-0.564525693269669	8.85335169225603	-4.863547272215533	2.121751294306312e-5	0.005998932058833521	2.715508448694866	T3d	-1	-0.564525693269669	0.9961018459448622	0
SCN2A	1.0278684061140941	3.837916778938276	4.86311180522055	2.124604015072658e-5	0.005998932058833521	2.7142771992822183	T3d	1	1.009223190198869	0.9543278338251429	0
CHST1	0.5311947273036797	8.68371514986462	4.861790311806514	2.1332843058293557e-5	0.006006487267101652	2.710540890051144	T3d	1	0.5311947273036797	0.9635842107847679	0
ITCH	-0.8525993372953433	7.703384643760196	-4.858525778229801	2.154878277923447e-5	0.006046416080033339	2.7013116705014806	T3d	-1	-0.7567235577966382	0.998185921682996	0
HAP1	-0.7633531578627775	7.657762719497056	-4.857499187195016	2.1617134916043608e-5	0.006049767998705572	2.6984095901951317	T3d	-1	-0.7633531578627775	0.9999564696230788	0
SPG11	-1.3794201398896315	4.851916977187224	-4.857142149148459	2.164095735365341e-5	0.006049767998705572	2.6974002997696456	T3d	-1	-1.3794201398896315	0.9664531848237395	0
BAIAP2	-0.7462289473212831	8.553577052260835	-4.856218836306772	2.170268353806433e-5	0.006058430145064972	2.694790296890602	T3d	-1	-0.6820123428532088	0.9874837720797615	0
ATP12A	0.8672907076157168	6.175685266285681	4.854131793808158	2.1842851214494387e-5	0.00606018167205415	2.6888909909085097	T3d	1	0.8672907076157168	0.871680913188393	0
CTPS2	-0.6887432457342282	4.7313997751600345	-4.850073968816032	2.2117947456891895e-5	0.006105173048451096	2.677422219674142	T3d	-1	-0.6887432457342282	0.8788532169916339	0
ASXL1	-0.6418481221390913	5.454019426795626	-4.845190224751652	2.245358521193954e-5	0.006171886175606545	2.6636212662923917	T3d	-1	-0.6418481221390913	0.9593203959393753	1
PTPRN	-0.6254578814265841	10.413629650737038	-4.841174967292134	2.2733306765979373e-5	0.006220812526175557	2.652276329274949	T3d	-1	-0.5657541976566218	0.9887826298297834	0
GREB1	-1.1945530078391435	5.8010451344053005	-4.838125223871982	2.2948067385123748e-5	0.006255459076804604	2.643660480158683	T3d	-1	-0.8935461358801676	0.9903895094021594	0
NSD1	0.6045205754901826	9.29532020985685	4.83660215195661	2.305607124349169e-5	0.006267562406830781	2.63935798738445	T3d	1	0.6334546489160333	0.9862047825576596	1
TNIP2	-0.5790500826559679	4.013283713916378	-4.835086514646473	2.316404707726246e-5	0.006279591546320764	2.6350767267179727	T3d	-1	-0.5790500826559679	0.9745299861013	1
NKIRAS1	-0.5164927477108048	8.484773084195352	-4.8335225154738115	2.327599272183258e-5	0.0062932275537795415	2.6306590983593363	T3d	-1	-0.5164927477108048	0.948638386645927	0
FKBP4	1.1503105804255203	7.317605380380128	4.832103036900142	2.3378057292271962e-5	0.0063092494814166655	2.626649891503064	T3d	1	1.1503105804255203	NA	0
CLIP4	-0.7838382897847644	9.27750354140107	-4.82692084163348	2.375444459951524e-5	0.006369552325783485	2.6120149085801927	T3d	-1	-0.6788084211911346	0.9425176085011465	0
ECE2	-0.6653764772223347	8.157377033344812	-4.824521480970886	2.3930736384419784e-5	0.0063907388205785755	2.605239820479328	T3d	-1	-0.6653764772223347	0.9885373974054352	0
SORBS1	0.5493252266134476	10.839390658243463	4.816871041482543	2.4501535143687655e-5	0.00648914651745871	2.5836411529131347	T3d	1	0.5493252266134476	NA	0
DAB2IP	0.6810443501030186	7.835458724094213	4.8164979396782766	2.4529714007766938e-5	0.00648914651745871	2.582587967924848	T3d	1	0.6810443501030186	0.9999626275404138	0
AREL1	-0.5390860527145733	9.051182143972929	-4.8156933902866825	2.4590587482164092e-5	0.006496529950850975	2.5803169492975897	T3d	-1	-0.5390860527145733	0.9999986142483385	0
ANAPC2	-0.5115475367607552	8.217490383597285	-4.813584128057883	2.4750887782568395e-5	0.0065250297458132375	2.574363406893106	T3d	-1	-0.5115475367607552	0.9273843981400646	0
ASIC4	-0.7474738437961133	5.38351588371381	-4.811873852500213	2.488162413551823e-5	0.006538646460687319	2.569536370168308	T3d	-1	-0.7474738437961133	0.9999999941740909	0
LRRC75B	-0.7220824756446795	8.584580564776095	-4.810672253309041	2.4973884638301533e-5	0.00654408308979865	2.56614518941765	T3d	-1	-0.7175454391503326	0.9999999998547271	0
ATXN2	0.5054350319715066	10.405371526042563	4.809513883808686	2.50631461563041e-5	0.00654408308979865	2.562876154321936	T3d	1	0.5054350319715066	0.940359310447445	0
KIAA1107	-0.550091313011368	9.092075786908419	-4.8077419951636085	2.5200294935535097e-5	0.006565578853419283	2.5578759764695675	T3d	-1	-0.5689205150536489	0.9928053400102058	0
TNIK	0.5783474493769152	9.894993417647719	4.807508797264791	2.5218400235627435e-5	0.006565578853419283	2.5572179284371277	T3d	1	0.5756795691288703	0.9999999999785488	0
SATB2	0.8020240030366947	7.8658409734490595	4.806531851701236	2.529438944340946e-5	0.006576674734914129	2.554461202342438	T3d	1	0.6825185140056327	0.931022535398196	1
PDHA1	-0.5613821192045698	8.64950494232436	-4.8041696590821585	2.547906345607411e-5	0.006607257555495934	2.547796024800931	T3d	-1	-0.5613821192045698	0.9999736340462159	0
MTOR	-0.5879347668551436	8.235043461582592	-4.799374844224514	2.5858027054049964e-5	0.006687930976273469	2.5342687439212916	T3d	-1	-0.5879347668551436	0.9841771534217758	0
CCDC83	-0.9592655162272523	5.325055682590648	-4.798791119206888	2.5904541305136112e-5	0.006691180365113297	2.5326220859085833	T3d	-1	-0.857449412834975	0.9847454400074974	0
ITGB4	0.5423075911847981	8.100040693328147	4.797675425350324	2.599367590593014e-5	0.006692602845540686	2.5294748714304234	T3d	1	0.5423075911847981	0.9997710118937859	0
PRCP	-0.5480699370877824	6.956280543570688	-4.796004225611436	2.6127758400433697e-5	0.00670720037340023	2.524760899623603	T3d	-1	-0.5480699370877824	0.9599622698296132	0
WDR19	0.5657280667586431	5.5088352837389705	4.791650693778093	2.648026733621226e-5	0.006777710399597477	2.51248223447565	T3d	1	0.5657280667586431	0.9916237024408849	0
PARP8	-0.8451503231992508	7.164018990260686	-4.789190621490285	2.6681536320428865e-5	0.006805963699314197	2.5055447592743025	T3d	-1	-0.7102759431398631	0.9997357404112273	0
ANKRD13A	0.5830879208497768	8.163511083185679	4.789035818257765	2.669425189041157e-5	0.006805963699314197	2.5051082312870854	T3d	1	0.5534583781792848	0.9953728017783565	0
IQGAP1	0.5327770955596405	7.914453876622491	4.786037186722313	2.6941745457661994e-5	0.006844923764828606	2.496652928458527	T3d	1	0.576068908766508	0.9220831234750266	0
PLEKHA1	-0.6312711477894002	9.706794047630337	-4.78592253141221	2.6951253483321823e-5	0.006844923764828606	2.496329651671127	T3d	-1	-0.6312711477894002	0.9063072564196781	0
ZDHHC20	-0.716087416111896	7.709073941380249	-4.782941608398978	2.7199620188406668e-5	0.0068813991594505	2.4879252758025903	T3d	-1	-0.6932590746346752	0.9835798926839469	0
NEB	1.0350412702737115	6.8036923866388745	4.780868575978458	2.7373675118494922e-5	0.006890055411307092	2.4820811596863397	T3d	1	1.0350412702737115	0.8684130785696945	0
SYNE1	0.6053305452216531	6.250914534646053	4.778313095406679	2.7589752927034576e-5	0.006921939792103535	2.4748776066867393	T3d	1	0.5797833762904562	0.9949427611456713	0
NOLC1	1.100047288380824	7.2619591150741325	4.777711838896947	2.7640836477773345e-5	0.006921939792103535	2.473182849073565	T3d	1	1.100047288380824	NA	0
PLS3	-0.5766598022539648	5.348009790912784	-4.7754255505875935	2.783593765042402e-5	0.006961951695299705	2.466738862676401	T3d	-1	-0.5766598022539648	0.9928223517530758	0
EGFLAM	-0.7164047120390262	3.8728726980520998	-4.772402029100657	2.8096042574103663e-5	0.006982699186222757	2.4582178328256603	T3d	-1	-0.7164047120390262	0.8133242273471287	0
AQP3	1.2223368104138146	6.015524866744565	4.770104217695456	2.8295321963313502e-5	0.0070145348853052555	2.451742701806623	T3d	1	1.0649258521041587	0.9880227212669321	0
GRAMD4	1.0078713237242525	5.0618405338995265	4.764040453443299	2.8827938705747272e-5	0.007084196348981915	2.434658069181694	T3d	1	1.0078713237242525	0.8391358558902012	0
LRGUK	0.6113735306621821	5.652067157526749	4.7629287840391505	2.8926652480724656e-5	0.007094936964568763	2.4315263852365483	T3d	1	0.6113735306621821	0.9893967134715129	0
PTS	-0.774575626620404	9.505782891369702	-4.760331831053056	2.91585597030486e-5	0.007121047807330396	2.4242110428493877	T3d	-1	-0.774575626620404	0.997482595229184	0
PRKCI	-0.5142575176923296	7.561990866433483	-4.754063098226018	2.972595335296083e-5	0.007223809852792765	2.4065557797054726	T3d	-1	-0.5142575176923296	0.9973837216253774	0
PIGN	0.5772908808510726	7.952924092298945	4.752790612628393	2.9842453295133552e-5	0.0072431897354902726	2.4029724873429217	T3d	1	0.589211722709844	0.9839375025179364	0
LPCAT2	-0.9018061670284965	8.695478519824759	-4.7514410742350295	2.996650062359177e-5	0.007249772821148227	2.3991724147073175	T3d	-1	-0.8524217394799148	0.9410973988605085	0
KDR	0.6028737940290467	4.98401294436249	4.747063554751967	3.037239203706096e-5	0.00731640196584312	2.3868474703120057	T3d	1	0.6028737940290467	0.9867064916006314	0
CDC27	0.5525639524407424	9.787967099663518	4.74508539433701	3.055758796742514e-5	0.00731640196584312	2.3812786531821946	T3d	1	0.5487573611505474	0.9422384751576206	0
LDB3	1.2938405892805127	4.568888490146833	4.744533289601489	3.06094750158532e-5	0.00731640196584312	2.3797244750830693	T3d	1	1.2938405892805127	0.9747906286052066	0
ABL1	-0.7002648527583872	7.701604804620871	-4.740712805460749	3.097091878457779e-5	0.007352510330234587	2.3689707396324042	T3d	-1	-0.7002648527583872	0.8797165793906573	1
EXD3	-0.532209739769832	4.377440201344993	-4.73411307229427	3.160525771661307e-5	0.007459749235713737	2.35039802266998	T3d	-1	-0.532209739769832	0.9999759879326603	0
UROC1	0.5585641243625616	4.59914759573543	4.725070247354038	3.249530231253863e-5	0.007588038105408013	2.3249582025055187	T3d	1	0.5585641243625616	0.9580460565567132	0
SDAD1	0.6091757481507161	7.167405056223309	4.724434355662513	3.2558813812346866e-5	0.007593871315257478	2.3231696308999776	T3d	1	0.6091757481507161	0.9505739640010082	0
CCT2	-0.5270456904595342	9.0941106176723	-4.717172183105304	3.3292896847830205e-5	0.007719408567479728	2.302746682696391	T3d	-1	-0.5270456904595342	0.9857571969881826	0
SSRP1	-0.6801006591051593	9.361707838465804	-4.713916203138049	3.362730583059918e-5	0.007760426161964648	2.2935921083766395	T3d	-1	-1.0402500066149383	0.9756670683359976	1
ABCC5	0.5590612562375483	8.633260501970017	4.711868838423093	3.383927906252168e-5	0.007789601755862158	2.287836340723535	T3d	1	0.5442220084309901	0.9469021904922535	0
API5	0.8228322735744005	9.8520589147249	4.711830470503766	3.384326404171144e-5	0.007789601755862158	2.2877284815193146	T3d	1	0.8228322735744005	0.9927761407354068	0
KSR1	-0.5283858813002347	9.566660044143019	-4.7071378762268905	3.43341580382957e-5	0.007850015316495904	2.274538063127105	T3d	-1	-0.5283858813002347	0.9796000842185778	0
RPL37	0.5264042300018676	7.4179434179810935	4.7001483380304245	3.507839896673755e-5	0.007940129821163497	2.2548960350535108	T3d	1	0.5264042300018676	0.9977981816840007	0
GTF2H3	-0.8103063107069897	6.764927082510141	-4.6982310377020164	3.528532077045579e-5	0.007956718717076098	2.2495090549846495	T3d	-1	-0.8103063107069897	0.9833246549064543	1
TWSG1	-0.5423441202912951	9.089241422716537	-4.697462912990164	3.536855718888262e-5	0.007966373400015707	2.247351002795549	T3d	-1	-0.5423441202912951	0.9994558167178286	0
SLC27A4	-0.7436221883736609	7.168653277783488	-4.694770296498521	3.5661871304704584e-5	0.007994648579988772	2.2397866392457093	T3d	-1	-0.7436221883736609	0.9641786908632369	0
CHRNB4	-0.6086253436300266	4.523354249828754	-4.6925951510257615	3.590056830511909e-5	0.008011275165384694	2.2336766473323664	T3d	-1	-0.7818850960647981	0.9993114586261186	0
PIP5K1C	0.9751810631876925	8.734847874736207	4.691188822034909	3.60557354318503e-5	0.008028720028402108	2.2297265696023114	T3d	1	0.9751810631876925	NA	0
SLC22A16	-0.5902732077409034	8.404666888146336	-4.690847701736865	3.6093472555683205e-5	0.008028720028402108	2.2287684717974745	T3d	-1	-0.6024969170795669	0.9965448270423811	0
NAA35	-0.5350740740529218	8.216460903911534	-4.687717466297151	3.644158670278928e-5	0.008072926285835504	2.2199773037799986	T3d	-1	-0.5795735152438638	0.9994814363773838	0
NTM	-0.5310685067724297	7.898777000593102	-4.686285098992712	3.6601983855246246e-5	0.008084535724773656	2.2159549441671853	T3d	-1	-0.5981734458687642	0.9999992634789088	0
MAN1B1	0.5821551676797769	6.480544998281604	4.686021836224254	3.663153986230681e-5	0.008084535724773656	2.2152156795903295	T3d	1	0.7905455637583687	0.9933932528543022	0
CEP120	0.5787241512928052	6.080956162469925	4.684463118747216	3.680701737617232e-5	0.008110372893456343	2.210838840359477	T3d	1	0.5787241512928052	0.993347203229108	0
SZT2	0.6232628072202973	6.020051644378559	4.6821950927766816	3.706383048616483e-5	0.008134396400373396	2.2044708134432227	T3d	1	0.6232628072202973	0.9778500794583272	0
NCAM1	0.5223150080031598	11.07144094291961	4.681287139470402	3.716713488144153e-5	0.008138941789971136	2.201921694066412	T3d	1	0.5223150080031598	0.9370303620768533	0
HMG20B	-0.5775505303745376	6.67976507481719	-4.680445627878697	3.7263133459666386e-5	0.008150907208396105	2.1995592034391045	T3d	-1	-0.5775505303745376	0.9434904190668476	1
CNTRL	0.5354573088564325	4.165723591435527	4.678476930691251	3.748867699244047e-5	0.008163998250141588	2.194032551744984	T3d	1	0.5354573088564325	0.9447505925632773	0
BIRC6	0.8146661356930469	7.187890167701279	4.677565373557574	3.759356527409387e-5	0.008177803773156198	2.1914737329142806	T3d	1	0.6990077821010239	0.9651479186160199	0
FAAH2	-0.5984765651639039	6.835596047883656	-4.674273112092178	3.797480693048345e-5	0.008206189448674437	2.182232930686384	T3d	-1	-0.5984765651639039	0.999817128543511	0
NCKAP1	-0.6911455008841685	4.912155866861233	-4.671426094246257	3.8307564427820486e-5	0.008225984471927772	2.1742429352400148	T3d	-1	-0.6228677182822495	0.9819229761067383	0
SERPINE2	-0.5654751467242143	10.1745697010602	-4.6708246811759775	3.837822445122754e-5	0.00823039606936423	2.1725552324814714	T3d	-1	-0.5654751467242143	0.8341753498972609	0
VPS45	-0.6177225295657021	8.894134321482136	-4.670174501973977	3.845475870260459e-5	0.008237845287113176	2.170730731571874	T3d	-1	-0.5760803303976525	0.9715004010259508	0
MCTP2	-0.5596101036787449	5.949997895936459	-4.6679529668711774	3.871739953174643e-5	0.008276117103378213	2.1644971676508806	T3d	-1	-0.5596101036787449	0.9686590877900515	0
ISCA1	-0.5030273809259604	6.176356296825903	-4.6661246420751405	3.8934880383350135e-5	0.008278376865649665	2.159367404194958	T3d	-1	-0.5030273809259604	0.9455709265793213	0
INTS8	-0.5563653687233394	9.89798366724703	-4.664831887863079	3.9089381725497245e-5	0.00828375452471817	2.1557405538445913	T3d	-1	-0.5751805923365145	0.996600036297819	0
MAP4K3	-0.5314199555602812	8.368195380223439	-4.661166944322937	3.953068758698709e-5	0.008341398321620733	2.1454596174991085	T3d	-1	-0.5314199555602812	0.9998150122901462	0
FAN1	0.7687014809633546	5.358032783347042	4.659549485101778	3.9727010428684494e-5	0.008364912524921855	2.1409228437527688	T3d	1	0.7687014809633546	0.9987720624319584	0
MAP2	2.0804380925047514	7.8895188268202885	4.657754638724348	3.994599024781175e-5	0.00839964400016708	2.1358889084332553	T3d	1	1.4715943827280586	NA	0
IPO11	-0.5316069250970177	6.77358568452149	-4.656371326934154	4.0115573144902535e-5	0.008410784699670182	2.13200946677674	T3d	-1	-0.5316069250970177	0.9982481381079108	0
ACAD10	-1.1505322343388222	3.492878587809185	-4.654252274995116	4.037673026923524e-5	0.008447566357093374	2.1260671433433362	T3d	-1	-1.1505322343388222	0.8987531896544166	0
WDR36	-0.5471528455577284	4.591373858554101	-4.650838665637378	4.080096356268845e-5	0.00850022949554851	2.116495777705957	T3d	-1	-0.5471528455577284	0.9423790903048933	0
PSMC6	0.8580779911002274	8.084148546711404	4.64974347071862	4.093800063190626e-5	0.008511922807193774	2.1134252933587625	T3d	1	0.8580779911002274	0.9819701889242194	0
LSM14B	0.601405635182406	9.246117227307952	4.649699835654067	4.094346989719966e-5	0.008511922807193774	2.1133029614368137	T3d	1	0.601405635182406	0.8018563485666221	0
FIP1L1	-0.5798919516893672	7.656469960494214	-4.649354933636901	4.0986725656800765e-5	0.008511936606264406	2.1123360291637088	T3d	-1	-0.5798919516893672	0.9995185982180463	0
SWAP70	0.7654097047506774	6.356795596017366	4.648501946417134	4.1093896451407275e-5	0.008525209987609634	2.109944746280444	T3d	1	0.7654097047506774	0.9939712329560629	0
PHF21A	0.5504189828077823	8.36448330318639	4.647774255626328	4.1185543271016186e-5	0.00853523828604096	2.10790479588554	T3d	1	0.5489289383062728	0.8157026149528378	1
NUP85	-0.5067692795441836	8.629652375455816	-4.64431445835387	4.16240426630567e-5	0.008576236662131772	2.098206806759398	T3d	-1	-0.5397971252541209	0.9999178517460313	0
ANTXR2	-0.6225365118519033	6.995192189520541	-4.635685513451702	4.2737853828142846e-5	0.00869861151227989	2.0740261693529067	T3d	-1	-0.6108398354655316	0.9999681274428771	0
MRPL20	-0.563082916265877	8.690426716810682	-4.635474712877069	4.2765428302937585e-5	0.00869861151227989	2.0734355700832783	T3d	-1	-0.563082916265877	0.8940224419566146	0
DAB1	0.5553519546802868	8.996522860475636	4.633268521930455	4.305507140505914e-5	0.008714237882064876	2.067254839891323	T3d	1	0.7700157253901212	0.9997245817315104	0
NAE1	1.999310455334192	4.79477979550762	4.632848297305934	4.311046018455711e-5	0.008714237882064876	2.066077636215029	T3d	1	1.999310455334192	0.9952326754706764	0
TSC1	0.5809268588976604	8.139302172937802	4.632224070063707	4.31928678085854e-5	0.00871689411279696	2.064328988811832	T3d	1	0.5809268588976604	NA	0
SLC12A5	-0.6053779370881625	10.311676857192595	-4.631276633036561	4.3318241049478156e-5	0.00871689411279696	2.0616750314257786	T3d	-1	-0.6080360590945837	0.9425352284185622	0
ETV1	0.6296173666333225	9.592646153796672	4.629176483844874	4.359743231977099e-5	0.008742229046338569	2.055792519884493	T3d	1	0.6296173666333225	0.9250630076362635	1
ANKRD11	0.7326982069915751	6.384926470085028	4.626435620782308	4.396447007758616e-5	0.008761065339505552	2.0481162418723695	T3d	1	0.7326982069915751	0.9907396980882921	0
EEF2K	-0.5622005169640865	7.986381357136421	-4.622336197636035	4.4519131267445595e-5	0.008784835603678874	2.036636920568508	T3d	-1	-0.5622005169640865	0.9605162502112161	0
VPS54	0.6266828045331465	5.449346451067203	4.618533968254041	4.5039746809034684e-5	0.00885006327030089	2.0259917976173636	T3d	1	0.6548681452436765	0.8026430268465559	0
EXOC6	0.8534060486012081	4.681018034449738	4.617878573148659	4.5130090569122016e-5	0.008858982838371358	2.0241570782234035	T3d	1	0.7256226450298402	0.8221172523475031	0
CSPP1	0.6232240343682056	4.943586204684649	4.614841716877287	4.555104749477983e-5	0.008887193158809379	2.015656420058555	T3d	1	0.6232240343682056	0.9993409409466577	0
BMP2K	-0.5080093380071276	5.885774020826487	-4.6147907870370695	4.5558140093416766e-5	0.008887193158809379	2.0155138695801735	T3d	-1	-0.5080093380071276	0.9950810461852765	0
ATG16L1	-0.5597381201406098	5.9819675542094295	-4.614516440887016	4.559636486102447e-5	0.008887193158809379	2.014745992216259	T3d	-1	-0.5597381201406098	0.9976235777337596	0
DNAH17	-0.667435331136847	5.330969937865258	-4.613264831934489	4.577115367443735e-5	0.008902378104477365	2.0112429462533985	T3d	-1	-0.667435331136847	0.9999605850151162	0
CEP110	1.07391421011563	4.85768511095308	4.612071820538351	4.593837415646871e-5	0.008902378104477365	2.0079041002105296	T3d	1	1.07391421011563	NA	0
TMED5	-0.5856506657772869	8.566244563772676	-4.610730001336753	4.612717232992847e-5	0.008912674148501592	2.0041490179633303	T3d	-1	-0.5856506657772869	0.9694266588649435	0
HEATR5A	-0.5323785783841544	6.71413745118318	-4.601521477555758	4.7443639976900467e-5	0.009042922960548792	1.978385493844124	T3d	-1	-0.564199550373741	0.9966562073510709	0
JUP	-0.620884884647074	8.538196241291464	-4.5964803881771905	4.8179940333333254e-5	0.009101977651899353	1.9642864434238483	T3d	-1	-0.620884884647074	0.9982169432543038	1
