Ind	Individual	Group	n_Group	FisrtDate	n_Day	StartTime	Daily_SongRate	SongLen	SylperSong	RepetitionRate	slope
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.915056705	28	9.605301999	-0.902788839
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	6.626575947	65	9.808987405	-0.97310929
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.197539687	33	10.32043484	-0.508485622
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.623922884	55	9.779650456	-0.230142168
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.262687087	44	10.32212759	-0.797188536
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.556757331	46	10.0948979	-0.738272
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.099467099	41	10.00129993	-0.129655618
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.82318598	41	10.72404016	-1.510247015
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.811859369	39	10.23122739	0.04228114
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.502312899	36	10.27892168	-0.748114619
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.922256231	32	10.9504429	-0.355521176
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.836689413	46	9.510637561	-0.589961516
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.93315196	40	10.16996048	-1.45340704
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.457664371	42	9.421974494	-0.171535626
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	1.653684855	18	10.88478252	-0.557526386
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.248662174	31	9.542389557	-0.954623933
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.665238142	39	10.64050915	-0.041887557
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.128027201	33	10.54978038	-0.267399634
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.063968301	22	10.65907843	-0.264319441
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.036303818	23	11.29497465	-0.991440476
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.30484122	34	10.28793752	-1.493808666
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.283458054	33	10.05037965	-0.098784463
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	1.989365101	23	11.56147757	-0.58530829
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.221621275	24	10.80292139	0.130341468
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.476190448	36	10.35616447	-0.302908394
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.265918374	34	10.410548	-0.304515688
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.466836691	43	9.626499238	0.042915224
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.442460299	34	9.876657115	-0.461039699
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.434966028	36	10.480453	0.171266836
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.09327668	34	10.99158062	-0.821644975
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.716972828	54	9.445558275	-0.261382592
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.01555562	41	10.21029314	0.070024776
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.207664371	26	11.77715252	-0.059286171
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.413968265	34	9.959084959	-0.782331634
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.248049855	35	10.77569667	-0.160576167
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.2174263	41	9.721568815	-1.032921324
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.277800381	34	10.37280983	0.219811044
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.931632638	40	10.17389051	-0.518281548
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.946757317	48	9.703326225	-0.279127682
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.633832216	47	10.14279279	-1.106035145
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.321609974	34	10.23600009	-0.464489737
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.182108879	32	10.0562241	-0.421173938
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.328922868	42	9.702182571	-0.422261054
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.06878686	50	9.864293249	-0.544313936
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.714399099	37	9.961234377	-0.20971659
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.20463717	40	9.513305996	-0.735347303
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.328934252	27	11.59328563	0.397691257
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.62722218	31	11.79953497	-0.93274687
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.788265288	47	9.81566333	-0.791087372
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.359433115	36	10.71609369	0.199018401
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.323038518	26	11.19223801	0.480032994
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	1.888798177	21	11.118181	-0.003162737
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.554875314	38	10.6895451	0.419457546
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.284319699	43	10.03659928	-0.108166411
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.24082768	26	11.6028556	-0.714897855
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.583117902	28	10.83961362	-0.530064039
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.896780074	38	9.751640914	-0.347741762
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.674331009	45	9.627046076	0.199067644
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.61107707	46	9.975977261	-1.045356051
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.675408125	36	9.794830608	-0.304997988
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.071655273	49	9.661539943	-0.346043871
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.88946718	38	9.769975743	-0.448224962
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.021859407	39	9.697007292	-0.129006921
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.436190426	44	9.918420034	0.385638534
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.210056663	41	9.738586268	-0.735845625
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.721337855	37	9.942660796	-0.63043858
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.502063572	46	10.21753675	-0.359072807
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.762743711	38	10.09901362	-0.807461043
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.297823131	42	9.772389119	-0.776421573
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.998616755	31	10.33810004	-0.02483426
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.953650832	47	9.487951733	-0.834013004
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.443820834	56	10.28689255	-1.405802122
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.122619033	42	10.18769856	-0.613425328
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.923956931	61	10.29717142	-0.557932796
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.414999962	36	10.54172779	0.065478025
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.088582695	41	10.02792485	-0.827972296
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.91260767	39	9.967776811	-1.078786722
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.164058924	31	9.797541938	-0.583214545
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.937675714	38	9.650362995	-0.244225636
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.66842401	46	9.853432314	-0.529953547
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.230918348	50	9.558551037	-0.396678254
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.67511344	55	9.69143623	0.059302198
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.651077092	46	9.890182229	-0.200876803
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	6.282414973	61	9.709641955	-0.563902938
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.142142832	42	10.13967932	-0.736864204
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.581394613	56	12.22335222	-0.414561316
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.502437651	44	9.772484021	-0.021583545
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.954750597	40	10.11441784	-0.648638897
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.677460313	37	10.06129145	-0.299181473
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	1.557006836	14	8.991611133	-1.108343074
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.411564648	34	9.96610163	-0.605278667
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.819943249	49	10.1660948	-0.228699717
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.168174624	42	10.07635327	-0.491765916
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.268888831	35	10.70700223	-0.27283399
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.754829884	47	9.88468592	-0.517322076
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.952936411	47	9.489320294	0.188288163
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.836882114	38	9.903874778	0.074821313
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.971349239	40	10.07214364	-0.539421694
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.787947834	45	9.398598641	-0.669351253
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.091417193	49	9.624039465	-0.959220819
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.996122479	40	10.00970321	0.318002072
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.861394525	39	10.09997807	-0.179488781
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.135079384	47	9.152730949	-0.913784239
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.298129261	51	9.62603921	-0.947828624
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.828662157	45	9.319351517	-0.280778836
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.712120235	44	9.337622515	-0.122592044
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.30597502	35	10.58689185	0.103761528
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.526349187	37	10.49243794	-0.871767209
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.320000052	44	10.18518506	-1.258907272
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.457868457	45	10.09451051	-0.377515383
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.958832204	38	9.598790259	-0.510839202
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.990986466	31	10.36447351	-0.241198582
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.849433124	30	10.52840993	-0.768469383
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.16090703	50	9.688219475	-0.061041598
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.047380924	47	9.311760041	-0.479255953
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.352199554	50	9.34195362	-0.273172867
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.87476182	39	10.06513479	0.700664825
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.488378644	35	10.03331449	-0.092799741
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.570555568	35	9.802396108	-0.592506969
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.659807265	36	9.836583567	-1.083019863
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.478242636	43	9.601980843	-0.673421787
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.392267585	43	9.789931777	-1.201722984
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.324081659	34	10.22838892	0.190086222
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.766757369	49	10.27952468	-0.293648121
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.783696115	47	9.825038813	-1.099763002
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.892403662	42	10.79024779	0.382903826
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.75335598	39	10.39070107	0.07887874
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.853106499	39	10.1217031	0.20878959
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.072834432	40	9.821170162	-0.83819505
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.392528296	45	10.24466935	0.088926208
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.644648552	33	9.054370958	-0.437387612
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.808401346	36	9.452785231	-0.030501948
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.485975087	39	8.693762058	-0.467764597
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.036530614	39	9.661762471	-0.771871079
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	1.718435407	21	12.2204186	-0.049897904
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.647086203	38	10.41927662	-0.41409448
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.16341269	22	10.1691185	0.18407426
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.031564653	30	9.895879994	-0.093479549
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.538900197	38	10.73779928	-0.343072729
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.894104302	38	9.758341599	-0.040321557
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.213004589	41	9.731771977	-0.752167561
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.547176957	34	9.585087074	-0.30854709
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.220442235	33	10.24703987	-0.530819919
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.259977341	44	10.32869344	-0.523556337
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.404104352	34	9.987942931	0.291508642
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.955657601	47	9.484109634	-0.519891182
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.042131543	24	11.75242608	-0.378975278
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.784580469	30	10.77361575	-0.388708595
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.619557798	46	9.957663052	-0.625442587
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.100703001	41	9.998285657	0.722517951
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.564387798	48	10.51619672	-1.121200358
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.841496587	50	10.32738516	-0.247681104
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.9117347	36	9.203078112	-0.180354203
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.612301588	36	9.965945291	-0.600416322
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.515238106	54	9.791055066	-1.181638551
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.016394615	50	9.967317932	-0.022196264
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.650351465	34	9.314171616	0.198750638
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.906167805	52	10.59890368	-1.414553444
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.73132658	38	10.18404559	0.058618814
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.071848094	41	10.06913791	-1.15651002
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	1.503151894	19	12.64010649	-0.246204432
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.057959199	24	11.66203879	0.36788799
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.24581629	34	10.47502291	-1.0817216
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.853503346	38	9.861156611	-1.166459945
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.416122377	45	10.18993501	-1.294759035
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.245113373	42	9.893728697	-0.368444929
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.768061161	46	9.647527254	0.291095094
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.223752797	50	9.571662739	-0.17657734
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.389410436	53	9.834099783	-0.162517481
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.274342418	25	10.99218825	0.465018336
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.220328808	25	11.25959358	0.261750375
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.907369673	39	9.981139043	-0.178992807
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.482811749	28	11.27753645	-0.592753605
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.419648528	28	11.5719286	-0.164904788
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.303095162	44	10.22519799	-0.782984401
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.880306125	49	10.04035377	0.129207983
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.500907063	36	10.28304932	-0.190787382
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.795272112	30	10.73240772	-1.563011
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.474285722	26	10.50808311	-0.576928371
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.021167815	30	9.929934992	-0.075630714
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.364863992	26	10.99428977	-0.809132644
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.234739184	26	11.63446732	0.403787718
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.959127069	31	10.47606246	-0.005373877
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	2.79287982	27	9.667440685	-0.738430575
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.112845778	37	8.996204087	-0.761037998
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	1.722766459	20	11.60923461	-0.696479789
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.130748332	50	9.745167131	-0.203184098
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.859750569	48	9.877050132	-0.136865492
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.867426276	46	9.450579709	-0.689535907
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.122834563	38	9.216959695	-0.194782003
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.413287997	32	9.375124521	-0.642380085
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.703616798	45	9.567105896	-0.501687362
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.489149749	55	10.01976672	-0.107161037
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.507698357	45	9.982921756	-0.331831579
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.498571455	42	9.336297181	-0.482180088
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.912823081	39	9.967228058	0.207309077
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.954410434	40	10.1152879	-0.502474931
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	3.924002349	38	9.683990125	0.647589121
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.135861635	48	9.346046177	-0.293533273
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.03451252	49	9.732819177	-0.108524523
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	5.279183626	48	9.092314911	-0.207304885
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.028560102	41	10.17733358	-0.342692901
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.498639405	44	9.780735027	-0.934060542
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.124784589	41	9.939913011	-1.132545296
b10	10	T14d	2	2014/11/16	12	2014/11/28	2.966260778	4.595419466	45	9.792359616	-0.393739745
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.858242691	41	10.62659954	-0.27122827
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.128571391	41	9.930795938	-0.112714817
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.57684809	46	10.05058483	-1.0846806
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.778900146	45	9.416392605	-0.948334602
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	2.573287964	29	11.26962874	-1.722465682
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.689966023	46	9.808173401	-0.452157052
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.83743763	45	9.302445519	0.118608195
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.176643968	41	9.816493893	-0.905543457
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.857981861	39	10.10891223	-0.453779608
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.263027191	31	9.500380531	-0.431899952
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.235136032	42	9.917036828	-0.36913434
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.386655331	32	9.448850525	-0.093229513
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	5.292403638	53	10.01435333	-0.396393014
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.370634913	34	10.08712034	-0.526442051
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.25252831	41	9.641323235	-0.508019861
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.877267599	36	9.284889185	0.346205134
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.767086208	46	9.649500343	-0.039869248
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.688151896	38	10.30326328	-0.398589031
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	1.665498853	40	24.01682831	-0.107990125
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.042619109	40	9.894575502	-0.996987595
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.492188215	34	9.736015903	-0.238377769
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.543185949	31	8.749188003	0.268348374
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.493061244	45	10.01544327	-0.322268694
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.210011363	32	9.968812064	-1.005133471
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.661043048	37	10.10640943	-0.846579238
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	1.734274387	21	12.10881055	-0.45506083
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.103843451	32	10.30979832	-0.895050635
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.374569178	44	10.05813332	-0.093189785
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.551723361	43	9.446971309	-0.560354859
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.35689348	31	9.234728533	-0.78207028
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.369739234	43	9.840404128	-0.907124025
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.499920607	32	9.143064543	-0.698599413
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.139455795	38	9.17995067	-0.271108928
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.878140569	39	10.05636575	-0.930954802
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.831745982	47	9.727332557	-0.53319957
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.554365098	44	9.661061212	-1.963308723
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.213197231	42	9.968676446	-0.538138275
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.100975037	31	9.99685571	-0.664818698
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	2.938843608	30	10.20809679	-0.19819975
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.40284586	33	9.697765154	-0.39623146
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.679773271	37	10.05496732	0.087745337
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	2.549954653	27	10.58842359	-1.36448511
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.183095217	40	9.562297277	-0.30406716
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.675691605	44	9.410372565	-0.603961862
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	2.39447844	23	9.605432069	-0.623907152
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	2.50141716	24	9.594561189	-0.416856597
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.482755065	34	9.762386205	-0.278067873
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.25891155	42	9.861674634	-0.612089632
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	5.115737021	49	9.578287508	-0.385836395
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	1.773650765	19	10.71236817	0.2465386
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.117154241	31	9.944968265	-0.568522194
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	4.737392306	46	9.709983262	-0.59822887
b10	10	T14d	2	2014/11/16	13	2014/11/29	1.172350856	3.803911626	37	9.726829547	-0.957981935
